batchsize,dim_input,dim_output,activation_fct
19,986,2077,0
15,3502,3896,1
41,3923,1837,1
7,2022,650,1
34,2949,3098,1
26,982,3915,1
12,1786,3418,0
26,1338,2526,0
46,2036,322,0
3,829,1557,0
30,3139,321,0
25,959,966,1
44,3931,2487,1
52,1258,161,0
16,2522,1411,0
14,658,106,1
4,357,1350,0
29,1104,1945,0
18,2575,1908,1
34,1235,3023,0
25,2557,2151,0
4,625,2646,0
13,3286,4058,1
19,3418,321,1
20,3445,3691,0
32,2671,1981,1
37,2058,127,0
34,3813,849,0
48,1069,40,0
7,964,707,0
2,565,2193,0
9,432,3500,0
2,3511,2269,0
46,1039,2066,0
46,446,576,0
40,1266,1371,1
48,3494,3080,1
51,78,2124,1
39,22,1769,0
18,3852,3932,1
48,3958,1695,1
28,2236,890,1
19,580,3904,1
49,616,76,1
57,3498,3612,0
16,2539,1772,1
38,2804,625,1
29,369,66,0
60,916,906,1
60,2952,1206,1
26,371,3042,1
6,1764,1720,1
49,1472,3624,1
56,3351,480,0
39,2073,1388,0
10,622,1026,0
37,3905,3350,1
54,1926,1260,0
6,3834,2174,1
15,3773,3072,1
61,4089,873,0
36,4057,3237,0
57,2035,2238,1
2,3869,3757,0
45,1876,3027,0
55,268,1332,0
48,10,3744,0
21,1080,3480,0
46,1294,2231,0
1,4074,1843,1
30,1218,1049,0
43,1509,2178,0
25,2821,1214,0
16,4040,1966,0
32,1337,2812,0
36,3842,3224,0
34,1156,1233,0
42,3602,2713,0
9,2977,2781,0
17,3844,2420,1
8,486,3018,1
53,96,3178,1
25,3873,861,0
17,3134,1400,0
21,3655,1603,0
2,664,3226,0
51,2288,1441,0
36,1263,3872,1
32,1731,2716,0
56,3043,2005,1
54,2341,3450,1
23,3815,3229,0
44,1823,131,1
35,1382,228,1
7,2841,4067,1
29,1104,3426,0
9,1710,153,1
26,1836,2059,0
39,2416,2725,1
52,1627,1454,1
40,3449,3517,0
11,3648,2254,0
60,529,1833,1
22,1929,3916,0
36,3607,187,1
44,1531,3925,1
60,54,3237,1
28,689,3639,0
50,832,3116,1
57,4025,92,0
39,3754,2214,1
25,2419,1796,1
28,4057,3311,0
35,2121,3775,0
36,1622,1388,0
48,295,597,1
48,3942,540,0
33,593,1775,0
63,1379,215,0
38,467,1984,1
14,2248,994,0
45,590,1519,1
30,815,1410,1
64,1413,3037,1
14,1541,79,1
12,2353,221,0
56,3977,911,1
16,2143,2392,1
55,3591,391,1
58,3749,548,1
30,551,606,1
36,741,793,0
3,614,3912,1
21,534,1772,1
48,3149,2535,1
4,69,3806,0
55,3465,87,0
53,3767,1111,0
44,2570,1311,1
20,160,181,0
27,1231,2343,0
43,249,3271,1
48,3305,3346,1
53,2415,1418,1
40,613,3815,1
45,451,753,0
23,3933,160,1
63,3977,2366,1
28,2252,1234,0
51,1835,985,1
55,1394,820,1
42,4016,1119,1
44,2822,1756,0
47,230,3704,1
14,3267,3378,0
56,2110,1933,0
49,1131,1540,0
16,1706,120,0
1,2902,3700,1
29,916,2066,1
63,623,2034,1
30,1375,1861,1
25,3569,927,0
62,1127,2930,0
51,749,1778,0
50,1648,3118,0
4,1773,93,0
60,2104,201,1
5,3289,1702,0
8,1312,1369,1
9,2780,1658,1
25,3016,3785,1
7,1215,1346,0
62,3263,2574,1
20,2492,3944,1
59,534,2008,1
3,1176,644,0
21,3141,813,0
40,2587,63,0
38,1379,198,1
53,508,2261,1
17,2649,721,1
33,927,575,1
25,2651,2224,0
37,3209,921,1
60,1351,848,0
19,3554,3453,0
56,3781,2605,0
11,1559,1791,0
15,188,19,1
52,2851,1648,0
19,3792,2500,1
23,252,336,0
50,585,600,1
64,3851,1302,0
29,3521,2034,0
60,3367,111,0
16,1787,1248,0
32,2593,3917,0
54,2784,378,0
30,2224,423,1
2,586,188,0
59,3263,665,0
34,3523,2711,1
18,962,644,0
16,995,3084,0
38,2614,2752,1
53,259,3636,0
48,62,202,1
40,3560,3490,1
44,10,3574,1
17,2122,1165,1
8,2834,534,0
35,1883,2334,0
24,2496,3256,1
40,2792,169,0
9,2161,63,0
26,750,2844,0
46,3091,3361,0
9,491,2972,1
31,3691,2118,1
31,864,243,1
36,694,2246,0
12,2103,3788,1
38,3090,3756,1
25,3448,1157,0
64,1615,2473,0
62,1278,1943,0
62,2334,269,1
13,2322,812,0
16,3858,2056,0
63,2687,178,1
39,303,3895,1
3,2949,312,1
14,120,898,0
38,60,2263,1
27,491,1204,1
38,424,2796,0
56,1140,4018,0
27,1722,2647,0
11,1167,1162,1
55,3701,1328,0
40,3974,1286,1
56,681,700,0
5,1768,1514,1
24,1117,3981,1
55,901,21,1
6,2988,3445,0
43,1737,1582,1
27,285,975,0
13,448,3869,1
43,3801,3265,0
43,2907,2568,1
62,3195,283,1
51,1195,1819,1
32,264,1105,0
26,492,1527,1
59,3424,2680,1
52,2248,3371,0
46,3935,2093,0
12,1287,64,0
2,2107,3752,0
29,922,3763,0
52,98,1221,1
7,2643,150,0
46,2253,1814,1
6,435,1476,1
39,1647,2864,1
46,2993,667,1
34,1066,3445,1
25,2562,438,1
1,2127,3882,0
38,142,1674,1
7,2406,1502,1
44,2050,129,0
46,3070,1660,0
24,908,2120,0
25,502,2499,0
43,645,3929,1
27,1081,542,0
29,3673,1318,0
47,187,2997,0
19,3062,3781,0
57,1288,1414,0
49,2436,11,0
62,1911,3650,0
20,730,2263,1
1,2282,2075,0
39,3110,2907,0
22,3210,2401,1
37,1236,2890,0
47,2225,1161,0
25,502,1722,1
41,1691,3036,0
17,3437,538,0
16,3474,677,1
29,799,3580,1
64,3911,103,0
31,3475,1316,0
58,1467,255,0
48,1461,2463,1
5,1096,2255,0
18,1838,294,0
36,1509,3794,1
16,2255,4009,1
20,1564,1119,0
61,2031,1541,0
45,1288,816,1
58,3587,2364,1
61,1433,1883,0
13,3748,2619,1
12,2645,7,0
16,1408,114,1
33,408,2921,0
13,3814,1420,1
42,918,326,1
35,994,2212,1
52,3234,1883,1
2,3028,2526,1
64,3248,1576,1
39,2077,3204,1
61,1761,2708,0
3,736,3573,0
20,6,190,1
43,2609,3529,1
21,1000,684,0
44,443,3090,1
5,52,588,0
49,2740,3949,0
18,3120,3516,1
60,2981,3575,1
62,3007,485,0
15,2256,1669,1
15,3867,2002,1
48,1698,2319,0
27,3439,1894,0
22,3596,1505,1
32,1536,973,0
27,1078,3068,0
13,1002,993,0
57,256,1597,1
19,2219,1508,1
42,945,2693,0
30,3728,1664,1
5,2141,229,1
34,642,1661,0
6,2439,2580,0
22,2096,1061,1
46,3189,2054,1
19,3897,2201,0
23,1191,457,0
28,452,2889,1
21,2105,810,0
15,1439,1322,0
49,1224,3922,1
27,2906,2441,1
12,962,277,1
10,3429,3898,0
43,951,1121,1
28,1283,3410,1
18,113,3127,1
2,682,2872,1
55,97,880,1
62,2475,1164,0
22,3268,2228,1
35,1642,3293,0
2,3066,3914,1
21,2655,1744,1
45,3829,3718,1
27,3966,1556,0
3,2497,3808,0
34,66,1160,0
7,908,2669,1
35,3465,1849,0
4,3836,1882,0
58,2879,2216,1
11,1095,3500,1
61,2919,2409,1
51,1723,585,0
41,4076,2039,1
45,3056,2216,1
49,1542,3153,0
53,3177,951,1
10,816,1322,1
36,2850,1124,1
36,918,3619,0
32,890,1555,0
44,1203,658,1
40,167,2982,1
22,1081,3897,1
32,708,2514,0
36,529,3807,1
27,3943,209,0
46,1337,794,0
22,1948,32,1
46,1639,32,1
62,3760,2690,0
51,185,23,1
5,1128,20,1
28,429,707,0
47,649,748,1
26,2796,928,0
46,3588,669,0
20,1706,732,1
44,533,1815,1
29,3444,3934,0
8,3246,1575,1
60,570,2904,0
48,841,3417,0
19,3754,3507,0
22,1909,724,1
3,868,2219,1
19,3738,1944,0
1,2708,3486,1
15,461,1799,0
9,1669,1344,0
28,1238,4060,0
63,1557,2041,0
64,3947,560,1
41,2578,225,1
62,2674,2694,0
32,609,3179,1
6,3935,1760,0
20,3005,4064,0
8,4014,307,1
56,3941,1207,1
60,2583,4094,1
45,1780,1701,0
61,1539,907,1
8,1700,2607,0
29,3494,386,1
12,560,3631,1
19,2141,135,1
37,639,1785,1
62,3493,3692,1
27,698,3524,0
56,1868,3376,1
28,3163,3193,0
26,3373,1526,0
5,193,1686,0
32,3662,2020,0
34,205,771,1
60,1920,55,1
4,520,2590,1
55,3962,2399,1
11,3909,3983,0
56,2095,56,0
27,3428,1922,1
60,3295,709,0
50,1527,2369,0
12,1298,977,0
23,2471,3927,1
11,2521,2836,0
43,3001,2242,0
60,2626,977,0
2,3071,1095,1
48,672,3146,1
28,1688,3141,1
53,891,1232,0
9,3243,3841,1
6,2756,1669,1
20,2623,1195,0
47,3968,3774,1
28,1031,829,0
26,2698,1240,0
7,3862,994,1
45,3304,1155,1
34,2018,2521,0
57,2449,1909,0
47,738,1152,0
48,2347,1884,0
49,1217,1663,1
14,608,746,1
44,1920,1424,1
57,1456,592,1
30,697,912,1
44,1997,689,1
59,2223,533,1
30,1540,794,0
15,950,2793,0
4,1992,3822,1
6,896,3135,0
7,1234,2593,1
24,1585,3062,1
33,2486,3074,1
34,1563,1788,0
56,3604,1120,0
40,2863,2596,0
55,14,3688,1
45,271,2838,1
60,2522,1314,1
56,1346,2284,0
7,72,3154,1
36,930,3133,1
50,3203,217,0
8,2691,2697,1
8,1797,3759,0
32,2686,828,1
55,1802,459,0
61,1438,3936,0
47,604,3471,0
5,1313,3951,0
20,360,30,0
9,1260,313,0
13,1440,2194,0
41,55,3871,0
56,2971,278,0
22,1321,142,1
64,256,126,1
1,3948,1046,0
10,2673,2909,1
54,1980,1267,0
47,2151,3948,1
38,3747,827,1
8,1512,1592,1
33,3863,2412,0
40,3476,3173,0
42,954,2782,0
19,1552,485,1
24,912,3103,0
41,886,172,0
49,1897,672,0
54,1646,930,0
51,3807,3135,1
23,1205,3360,1
27,1441,1431,0
54,1802,1389,0
46,694,1432,0
3,988,1364,0
51,4054,2353,0
47,1222,525,0
48,419,3464,1
42,2055,1493,1
25,13,654,0
47,2119,2855,1
52,882,1302,1
30,4056,460,1
42,1501,1902,1
64,4061,3984,0
43,1278,507,0
40,2517,2371,0
35,702,761,1
50,2504,28,0
13,2616,1352,0
59,3692,3551,1
1,4080,3357,0
10,544,1420,0
27,500,2062,1
16,1429,3055,0
17,2672,175,0
37,2480,666,1
38,3239,1532,0
15,3853,1226,1
24,2549,2000,1
6,1245,3354,0
27,1624,829,0
60,1267,1464,0
62,3906,2883,1
13,3733,2783,1
27,277,2357,1
12,3144,3578,0
38,2253,3478,0
35,2296,3731,0
23,2571,1678,1
61,3590,2755,1
56,627,730,1
25,3267,497,1
21,3499,2779,1
34,2761,2110,0
17,10,2484,1
42,522,1497,0
43,97,2558,1
33,1659,2530,0
20,1485,1273,0
1,4078,2637,0
57,2227,3682,0
26,1099,1430,0
55,128,1627,0
34,796,1948,1
57,675,3169,0
39,3147,1943,0
34,797,2269,1
46,1835,2839,1
64,152,3527,0
4,1484,1517,0
12,1606,3740,0
32,2753,2355,1
53,3494,2145,0
49,497,624,0
13,74,2076,0
37,3691,2982,1
29,3755,2906,0
10,2485,565,0
12,23,2774,0
10,2491,1851,0
41,1691,2663,0
1,1244,1899,1
38,2771,431,1
15,3806,881,1
42,2611,1272,0
52,1605,2237,1
25,448,1892,1
58,3795,3142,1
24,3315,2289,1
55,2653,3831,1
30,3859,3872,1
32,701,1293,1
12,3040,3829,1
43,3242,2675,0
30,2161,1972,1
53,2215,2570,1
21,1914,34,0
62,551,2175,1
23,1105,808,0
3,2777,3727,0
27,1393,3872,1
53,3311,2777,1
53,419,2445,0
29,3105,2606,0
46,1188,3879,0
45,3330,375,1
54,3813,1159,1
47,3636,1017,1
58,2853,557,1
21,2646,3664,1
36,1795,87,1
60,1194,244,1
30,2694,2283,1
24,2185,2850,1
16,3770,908,0
19,1049,1418,0
43,2510,3560,0
16,1979,1586,1
41,2511,1237,1
60,4049,3847,1
64,1237,535,0
35,347,2692,1
5,1711,3666,0
59,54,3744,0
64,2874,1416,0
24,1095,2895,1
16,977,472,1
14,301,1237,0
19,1179,1708,1
5,1273,2637,0
21,416,3417,0
42,2549,2452,0
52,1247,889,0
17,387,3910,0
60,967,752,1
50,2749,1919,0
61,950,2333,1
26,1478,2146,1
29,2162,419,0
32,3540,2692,0
33,1140,869,1
9,2874,2496,0
56,2016,2588,1
16,3617,3853,0
64,1416,3171,0
51,4066,3441,1
4,387,3305,1
14,1036,1630,0
50,2681,3708,1
56,2028,1917,0
25,3778,1818,1
4,4030,1221,0
42,806,1255,0
64,3401,2515,1
32,3618,1860,0
25,2351,3463,1
33,1006,1143,0
15,2266,338,0
29,3813,3926,0
25,457,2166,1
28,1955,1554,0
17,747,2058,0
12,3150,123,1
26,3931,474,1
26,4082,918,1
4,3418,3268,0
22,941,3404,1
42,434,1296,1
34,1908,217,1
21,467,717,0
55,280,1607,1
45,3936,562,0
5,1215,4010,1
9,43,3540,1
5,3379,2242,0
29,3177,3040,0
19,426,1081,0
31,1398,1645,0
4,1863,2991,0
5,1316,656,1
27,2756,231,0
20,2556,3015,1
61,3089,1509,0
16,1251,240,0
47,1106,1942,1
59,3356,1301,0
53,1918,3807,0
3,3497,3494,1
42,1202,2457,0
16,931,219,1
26,3977,352,1
34,1153,105,0
42,2762,1235,1
52,1660,383,0
57,2058,3001,0
40,1926,1223,1
12,3432,2071,0
46,1645,959,1
25,676,3322,1
25,3710,1268,0
36,2768,3770,1
1,927,2164,1
7,852,293,1
30,78,3045,0
49,3483,1018,1
5,3364,250,0
35,3163,2852,1
4,374,3062,0
25,678,2526,1
21,2735,2285,1
6,189,1521,0
8,1844,3570,0
59,525,3904,0
37,2250,2631,0
43,1635,2503,0
4,3786,2988,1
33,4043,2490,0
58,3447,1052,1
59,3934,1143,0
63,3678,3554,0
9,1506,775,1
16,119,3232,0
14,1782,825,1
54,3209,699,0
30,2797,1629,0
35,3354,1655,0
23,1533,3538,0
47,4050,1522,0
9,940,1163,1
6,1865,2742,0
28,3715,341,0
40,1644,3648,0
13,2823,985,1
12,3528,2690,1
23,1441,2659,1
5,3661,3238,1
50,2353,384,0
8,2147,3879,0
5,3379,1121,1
9,3475,1665,0
49,183,2696,0
29,824,1443,1
30,683,935,0
42,511,3631,1
62,3606,845,1
51,3005,2310,1
46,934,3994,1
64,1236,1933,1
53,539,1779,1
20,695,2799,0
45,2624,1524,0
17,1404,914,0
4,3349,2060,1
29,2940,765,0
15,2737,1003,0
49,1048,2003,0
13,2012,3148,0
14,3302,462,0
56,2270,376,0
16,1635,1876,1
36,3276,1245,1
57,496,17,0
8,2805,1324,1
26,2488,3606,1
43,2539,3415,1
21,1905,187,0
21,3807,2595,0
23,2613,2270,0
6,906,3938,1
58,1389,576,1
31,3263,2762,1
1,1904,3066,0
50,1384,1249,0
11,2863,2448,0
35,2254,2435,0
48,1369,954,0
16,3600,4006,0
29,1892,1270,1
5,1418,2987,0
2,327,435,0
14,725,1352,0
29,2433,1280,1
57,1492,3804,0
44,2080,1182,1
53,3561,305,1
35,1194,1219,1
32,1316,2030,1
43,1799,1719,1
38,3257,1737,1
55,417,2749,1
55,955,878,0
44,3190,3396,1
39,555,1174,1
34,584,3198,0
12,2931,3775,0
35,101,2963,1
33,3600,3274,1
20,1359,474,1
38,2274,3396,0
29,2842,4064,1
7,2959,2417,0
58,2904,3312,0
18,1804,3414,0
51,1568,1503,0
62,294,1430,0
58,2042,3304,0
55,71,3044,0
22,349,2427,0
59,1949,3619,1
61,3892,3635,1
29,221,3426,1
27,1691,3936,1
55,287,3399,1
31,1519,1503,0
13,11,1390,0
56,1085,2685,0
63,2655,914,1
12,1452,2047,0
8,468,851,0
20,1215,355,0
6,1701,3107,0
58,3662,3273,0
43,2936,3641,0
14,770,3641,0
8,2402,3808,0
19,1382,752,1
44,1272,2426,0
55,3629,3188,0
14,2412,1835,0
30,583,3609,0
21,2940,571,1
1,750,3429,0
2,2871,1788,0
11,2998,1829,0
24,1837,2652,0
49,771,2624,1
21,3877,1429,1
49,3174,3009,1
2,3312,1817,1
36,3063,782,1
43,3798,140,1
14,2929,2384,0
29,1513,1325,0
46,1872,3789,0
38,3578,815,1
40,38,3882,1
28,1805,2488,0
20,3557,1862,1
62,2033,420,0
38,2429,3055,0
25,1642,73,1
5,3801,842,0
54,2814,2870,0
64,1005,4064,1
29,3037,302,1
51,1119,1822,1
33,1482,3350,1
49,3328,2964,1
35,2119,637,0
32,378,3276,1
46,2214,1961,1
13,2651,4054,1
22,995,3883,0
8,823,2594,1
46,4039,2192,1
23,3066,355,1
5,78,55,0
61,3398,1162,0
55,2934,383,1
24,1104,157,1
47,900,1294,0
62,929,795,1
9,2146,802,1
32,3329,920,0
35,1240,2959,0
5,4089,933,1
43,2513,3101,0
60,1363,1880,0
56,1710,728,1
30,269,2915,0
5,3783,596,0
51,3484,3876,1
39,3292,1086,1
8,3098,1822,0
51,3906,1668,0
6,2731,1571,1
18,612,1591,0
24,2296,1701,1
3,3389,2004,0
55,2234,42,1
48,597,95,0
49,1521,949,1
24,2370,3252,1
23,2769,3202,1
41,3036,808,1
27,2918,2984,1
6,2941,3099,0
46,3096,2202,1
47,2829,2558,0
9,2150,3544,1
24,1636,460,1
24,280,2175,0
43,66,1872,1
58,1847,2026,1
63,2345,1138,1
26,1933,434,0
25,2977,1494,1
9,1327,1173,0
45,2021,935,0
54,2758,1599,1
18,2150,1069,1
42,2914,206,1
9,895,996,0
51,391,1654,0
26,589,1340,0
28,3242,4016,1
32,1878,1828,1
29,3397,4012,1
9,3948,2199,0
16,1126,2876,0
24,3405,1230,1
64,2278,1635,1
37,3835,3047,0
19,2817,2448,0
24,2634,891,0
3,1799,3515,1
7,1368,3802,0
15,1732,3806,1
40,3584,930,1
49,3032,3897,1
50,3031,3319,1
24,3221,3376,1
42,3140,1675,1
16,1700,1262,0
25,2104,306,1
63,685,3804,0
57,674,2094,1
7,1312,217,1
9,3161,2504,0
12,3754,1514,0
14,3731,3123,1
48,1011,1654,0
29,3254,1698,0
60,959,3477,1
10,3753,1000,0
39,816,3488,0
33,2651,3960,0
60,4039,1613,0
50,3101,688,0
9,1583,2657,0
55,3347,1447,1
45,2284,258,1
55,3646,2236,0
59,2530,2259,1
17,1439,2502,0
7,3989,3748,0
18,107,1136,1
22,4013,3796,0
34,359,4014,0
42,2691,3246,0
6,1408,1380,0
62,2815,2320,1
18,232,341,1
18,2813,135,0
40,1809,2523,0
55,3501,1562,0
34,2729,3989,1
39,1361,72,1
44,1664,2789,1
14,2445,262,0
42,1215,2817,1
50,284,3329,0
24,3159,2166,1
56,2126,773,1
24,3544,1836,1
20,3669,2346,1
45,1555,162,0
1,2443,3663,0
50,2092,513,1
45,1975,1079,1
37,3016,4005,1
40,1797,3263,1
1,1635,2538,0
2,2660,3569,0
10,1319,1021,1
43,1631,1662,1
26,3174,910,1
11,2540,3814,0
6,746,2949,1
7,2764,511,0
3,543,408,1
7,2316,3012,1
48,1510,2012,0
3,2077,1791,1
14,3270,3516,1
47,28,2278,0
35,206,16,0
15,1901,3376,0
60,3182,86,0
20,1180,1258,1
24,797,3089,0
26,254,3832,1
48,2349,522,0
56,3205,1232,1
19,2844,3345,0
57,1272,942,0
60,238,974,0
8,2260,1845,1
58,3403,3179,1
43,4034,3250,0
61,153,1701,0
21,2331,551,1
11,1347,2323,0
13,3082,2863,0
27,51,751,0
7,3225,1345,0
33,186,1854,1
30,2802,3863,1
55,134,3348,0
42,498,3163,0
19,3809,2412,1
43,3040,1317,0
51,1532,1063,1
30,920,3042,0
37,2387,2446,1
22,922,3355,1
47,993,2003,0
19,1848,793,0
57,1740,3448,1
59,1270,2347,1
47,1197,830,0
26,1995,1150,1
18,845,1375,0
55,859,3543,1
6,3494,3435,0
39,1474,2496,0
10,959,3869,1
47,269,2316,0
25,3053,3456,0
4,1154,3102,1
56,3308,2769,0
8,2693,3716,1
40,1847,959,0
52,1984,3609,1
37,1694,2969,1
41,1763,2940,1
37,1970,505,1
36,2501,276,0
36,1740,1396,1
13,831,80,0
20,1871,2601,1
51,3511,1081,0
34,111,3856,1
41,3484,3301,0
29,2009,3836,1
33,2730,1471,0
11,1014,2196,0
47,3173,3204,0
29,1193,3861,0
11,3218,391,1
56,1355,574,0
53,2217,2017,1
30,4018,2567,0
15,1065,107,0
63,3541,3046,1
49,3759,1771,0
55,3774,3804,1
52,3523,818,0
63,1376,2386,0
63,2676,4086,0
53,343,2559,1
57,112,1372,0
21,3979,2875,1
7,1754,481,1
49,36,2757,1
55,1036,3890,1
22,314,78,0
46,2581,649,0
61,1933,2283,0
2,3494,1205,0
1,3374,3617,1
21,2541,3725,0
60,431,638,0
23,2996,2797,0
12,347,2425,0
40,331,9,1
8,3371,486,1
51,398,2166,1
41,2833,1803,1
46,3838,2024,1
28,2143,498,0
9,1347,314,1
19,397,2009,0
44,3226,2409,0
26,1648,3102,1
39,1827,1207,1
6,2817,3162,0
24,3319,3116,0
12,1547,2102,1
34,932,2707,0
6,3308,1043,0
17,1163,1511,0
28,1772,1636,1
6,1706,1139,1
14,2095,2148,1
47,645,2930,0
56,2377,1506,1
57,2701,1715,1
30,2730,1523,1
62,3323,2430,1
5,2120,2512,0
46,1916,3778,0
39,1208,2177,0
37,345,3421,0
55,2586,46,1
13,657,605,0
47,3018,1740,0
45,445,281,1
15,2459,3222,0
37,3773,2434,1
27,1603,86,1
35,4010,3311,1
42,2529,3633,1
13,2988,1879,0
46,1051,4036,1
32,2026,593,1
35,2781,3871,0
4,3742,771,1
53,2629,2214,1
6,3694,1883,1
37,2306,1236,0
58,728,2196,1
37,4080,2279,0
37,2113,3903,1
62,122,1168,1
14,3967,280,1
9,2724,2567,0
23,3799,2974,0
58,122,2290,1
16,1622,3182,0
35,2623,2452,1
28,2673,1596,0
25,2585,3019,0
44,2631,2160,1
15,4043,1162,0
53,2185,481,0
38,884,310,1
29,2582,2042,1
27,3687,1494,1
15,3606,568,1
58,3876,2724,1
15,3321,3749,1
12,1313,2925,1
15,3968,2646,0
20,2907,3893,0
30,2351,3693,0
7,3498,807,0
45,1100,2596,1
16,1945,1316,1
21,158,259,1
18,4039,1634,1
29,912,1175,1
38,3075,1668,1
30,129,1069,1
45,1491,796,0
28,508,2125,0
5,1646,2042,0
60,4056,2512,0
4,1286,2187,0
14,79,2115,0
21,520,2011,0
64,4026,3456,1
40,2494,2926,0
33,3599,3048,1
1,1897,2049,0
35,3024,1566,0
45,1563,3009,0
4,2307,3341,0
44,3797,1699,1
14,3166,3533,1
38,830,959,0
4,2971,3331,0
35,3496,471,0
45,2825,2081,1
61,3901,557,0
38,2397,1260,0
40,2402,2906,0
38,3187,290,0
7,2646,1605,0
61,3895,2721,1
6,1407,3073,0
28,1970,2313,1
25,585,3005,0
45,3860,671,0
47,121,309,0
42,1920,2190,1
63,90,2566,0
39,412,1730,1
23,1779,1382,1
27,2715,3450,0
4,253,3607,0
64,2527,1271,0
63,1788,1611,0
58,3797,1496,1
30,2309,297,1
7,969,2371,0
14,803,3585,1
62,2818,298,1
19,3450,3144,0
2,3588,2448,0
32,1988,1437,1
41,2481,3986,0
23,934,552,0
53,3142,2656,0
6,3750,4087,0
44,1432,2677,0
38,3092,1001,0
63,1577,1318,1
46,1371,161,1
23,2547,3438,0
59,84,2342,0
60,2195,1511,1
56,3476,1575,1
58,2820,3304,0
53,3049,2488,0
36,2675,3459,1
63,1631,1547,1
5,3678,3076,0
49,2831,308,0
49,2087,2476,1
41,1501,2583,1
24,1255,818,1
28,264,1936,1
61,3170,1037,0
64,279,640,0
29,3763,1173,0
61,1683,3371,0
55,3382,3824,0
60,2332,3076,0
18,2477,3869,0
7,1270,1550,0
1,77,1058,0
64,3284,142,0
29,204,320,0
23,4020,3432,1
45,2691,2034,1
31,1814,181,1
34,653,3228,1
7,3930,2744,1
58,1861,3350,0
35,949,920,0
34,3422,3087,1
28,1620,2750,1
34,1969,751,1
55,2987,580,1
9,300,3458,0
34,1287,1498,1
44,999,3701,0
35,1011,883,0
48,3557,2575,0
10,3111,2917,0
58,1533,2484,0
25,1092,1356,0
37,2674,1390,1
16,2206,3089,0
26,1958,3832,1
54,414,88,1
39,2327,799,1
39,2218,3575,1
1,4000,1337,0
3,217,1767,1
60,2429,454,1
48,1659,3246,0
43,3685,3901,1
29,2353,3296,1
14,552,2381,1
21,873,1592,1
11,3137,2278,0
8,3676,2493,1
43,1808,2793,1
54,2101,3656,0
64,1931,3029,1
5,1005,2029,1
48,866,2316,0
47,2817,1284,1
56,321,2702,0
30,3347,1875,0
57,1216,1208,1
22,2578,2902,1
47,3992,1468,0
47,449,991,1
41,1438,1575,0
58,1966,204,1
34,49,2937,1
38,2142,3323,1
8,3820,3667,1
14,1861,1109,0
37,2662,3558,1
41,4053,1604,0
2,355,552,1
9,1305,2282,0
47,3497,2058,1
30,1468,2658,0
17,55,1787,0
61,618,770,0
39,3750,2448,0
32,3987,2524,0
6,3047,3497,0
43,1791,583,1
33,1875,1669,1
59,1652,973,0
5,1133,1929,0
59,3530,3552,0
57,163,3831,0
64,1438,1890,1
18,450,2698,0
9,542,2847,1
48,140,2672,1
35,1474,3159,1
47,2282,1331,1
28,785,2046,1
57,2758,1709,1
57,2538,2831,1
20,2900,3351,1
24,15,2863,0
58,1324,276,1
45,1419,2199,0
52,1472,343,1
44,447,2492,0
37,1287,2051,0
58,1747,2882,1
52,2335,1844,1
1,3290,3478,0
60,863,733,0
63,2890,485,0
58,2048,1741,1
19,926,3109,0
16,1324,2432,1
29,182,21,1
48,1356,3932,0
32,3548,1733,1
13,3997,2901,1
61,3785,2948,0
40,116,1145,0
16,2585,611,0
56,580,2353,0
8,2974,937,0
43,1198,2164,1
17,298,355,1
51,2405,2509,0
60,784,2590,1
2,2607,1076,0
47,259,3935,1
53,1172,1568,1
17,3394,1477,0
28,620,47,0
47,2201,709,1
21,3316,931,1
9,2120,872,1
8,317,3933,1
11,3591,1271,1
39,1734,2030,1
13,2309,3742,0
14,1268,968,0
28,1330,2285,0
48,3186,498,1
29,2206,326,1
3,1567,563,0
38,3769,1929,0
40,534,1499,0
45,169,1776,1
39,129,1840,1
2,3883,2882,0
26,1525,947,0
19,2227,3180,0
39,3332,623,1
9,586,2311,0
33,2435,3099,1
32,2450,2613,1
13,2501,348,0
4,3580,492,0
61,2440,402,1
10,2222,2617,1
10,3012,3093,1
3,476,3931,1
57,3896,1611,0
31,611,2101,1
51,3664,973,0
7,1974,3316,0
31,777,3618,0
63,3686,3267,0
7,3941,2775,0
16,3872,2298,1
31,1487,571,0
62,2862,1036,0
35,1248,270,0
42,214,1250,1
63,1929,3179,1
23,590,11,1
62,2556,3460,1
18,651,2764,1
32,538,3492,1
18,956,443,0
46,2473,698,0
20,1739,3119,0
16,995,2192,1
41,152,368,1
33,657,241,1
17,2145,2318,0
53,1098,39,0
46,488,150,0
46,2389,1755,0
46,1895,2559,1
28,3368,556,1
1,1597,1195,0
29,2933,2113,0
35,355,1123,1
23,717,3754,0
58,2136,3530,1
38,3438,3629,1
54,717,2587,0
14,4076,3815,1
62,2192,3169,0
6,485,3883,1
46,3140,3101,0
5,2083,3567,0
11,677,3611,1
13,3757,2435,0
36,685,858,1
40,273,581,0
48,1129,3231,1
11,2758,4075,1
62,1606,3291,1
57,1537,2911,1
53,639,541,0
34,139,165,0
4,2111,2473,0
45,3222,3185,0
44,1861,3937,0
57,2842,939,0
1,3554,774,1
38,4011,2318,1
61,2874,437,1
4,93,1770,0
28,3413,1710,0
3,1268,2262,0
57,3018,2782,1
64,2994,2073,1
9,64,454,0
58,3397,3327,0
48,2100,2203,1
61,3870,3393,1
17,1108,728,1
3,2934,345,0
22,1541,2553,0
14,3165,3712,0
