batchsize,dim_input,dim_output,activation_fct
17,3648,2757,0
17,3650,3765,0
17,3651,2191,1
17,3654,1138,1
17,3656,994,1
17,3659,3655,0
17,3664,2239,0
17,3666,3264,0
17,3670,2084,0
17,3674,125,1
17,3677,1656,0
17,3677,1863,0
17,3678,3433,1
17,3679,1217,1
17,3679,1685,0
17,3687,2552,1
17,3687,3699,0
17,3690,948,0
17,3693,571,0
17,3696,4047,1
17,3698,491,0
17,3701,606,1
17,3702,943,1
17,3703,159,1
17,3703,3949,0
17,3705,2641,1
17,3707,1672,0
17,3707,3779,0
17,3709,2526,1
17,3710,3858,0
17,3712,3777,0
17,3718,1911,1
17,3725,964,0
17,3731,2841,1
17,3736,1005,0
17,3741,673,0
17,3742,569,1
17,3742,2311,0
17,3745,880,0
17,3752,459,1
17,3761,1387,0
17,3766,3945,1
17,3767,3003,1
17,3769,1905,0
17,3769,2033,1
17,3770,289,1
17,3770,1792,0
17,3771,1430,0
17,3771,2329,1
17,3775,382,1
17,3776,274,0
17,3777,3552,0
17,3778,1550,0
17,3780,3727,1
17,3783,531,1
17,3783,1292,0
17,3784,3244,1
17,3785,2464,0
17,3792,2675,1
17,3792,3154,0
17,3795,661,1
17,3796,3715,0
17,3797,1019,1
17,3800,1396,1
17,3802,192,0
17,3806,655,1
17,3808,1649,1
17,3812,785,1
17,3814,1161,0
17,3815,1830,1
17,3816,3282,1
17,3818,2701,1
17,3820,2292,1
17,3824,950,1
17,3824,1410,1
17,3824,2230,1
17,3824,2337,1
17,3827,3906,1
17,3828,1463,1
17,3829,3805,0
17,3830,2525,0
17,3836,3640,1
17,3839,2709,0
17,3840,768,0
17,3843,1650,0
17,3844,2067,1
17,3844,3999,0
17,3845,61,0
17,3848,3477,0
17,3851,3685,0
17,3851,3703,0
17,3852,103,0
17,3858,738,0
17,3858,3625,0
17,3858,3870,0
17,3861,2006,1
17,3866,2601,1
17,3866,2913,1
17,3872,2153,0
17,3873,486,1
17,3877,535,0
17,3878,513,0
17,3879,1375,0
17,3879,2297,0
17,3881,2182,0
17,3888,277,1
17,3894,2707,1
17,3897,2218,0
17,3903,3602,1
17,3908,146,1
17,3911,2418,0
17,3911,3294,0
17,3917,2070,0
17,3918,2274,1
17,3919,1709,0
17,3929,1598,1
17,3933,1222,1
17,3936,881,1
17,3940,2848,1
17,3941,793,0
17,3942,3099,1
17,3943,3482,1
17,3944,2948,1
17,3949,3044,0
17,3950,926,0
17,3954,2873,0
17,3963,1373,0
17,3968,2426,1
17,3978,4055,0
17,3979,980,0
17,3985,517,1
17,3990,377,0
17,3990,1900,0
17,3992,1074,0
17,3996,1736,0
17,3996,3025,0
17,4000,2440,1
17,4007,2118,0
17,4008,925,0
17,4010,1706,0
17,4011,2298,0
17,4012,2588,1
17,4012,2603,0
17,4015,3795,1
17,4018,2058,1
17,4037,999,1
17,4037,1379,0
17,4041,1162,1
17,4045,2902,1
17,4048,2024,0
17,4054,143,1
17,4056,3207,0
17,4057,110,0
17,4057,625,1
17,4059,3641,1
17,4062,1221,1
17,4062,2368,1
17,4063,719,0
17,4063,1830,1
17,4065,237,0
17,4067,2427,0
17,4071,1832,1
17,4072,2685,0
17,4076,2527,0
17,4078,1777,1
17,4078,2605,1
17,4078,3539,0
17,4086,696,1
17,4086,3522,0
17,4089,876,0
17,4092,3901,0
17,4093,2484,0
17,4093,3752,1
17,4096,2001,0
18,6,2279,1
18,9,643,1
18,13,166,0
18,14,338,0
18,23,2349,1
18,26,1151,0
18,31,1737,1
18,41,3317,1
18,41,4093,0
18,42,1441,1
18,46,215,0
18,46,1662,0
18,51,1762,1
18,58,1330,0
18,61,793,0
18,65,1445,0
18,66,789,1
18,66,3788,1
18,67,3988,1
18,69,1464,0
18,69,2816,1
18,70,2134,1
18,71,1685,1
18,72,492,1
18,76,1282,1
18,76,4036,0
18,80,2083,0
18,80,2179,1
18,80,4096,1
18,82,2141,1
18,84,1073,1
18,85,232,1
18,88,2767,1
18,88,3748,0
18,89,1720,1
18,94,2893,0
18,95,4056,0
18,96,3731,1
18,97,1533,0
18,98,898,0
18,100,863,1
18,110,1537,0
18,110,2272,0
18,110,2525,1
18,112,3692,0
18,113,765,0
18,113,2029,0
18,118,4091,1
18,122,1043,0
18,123,123,1
18,126,4089,1
18,127,3774,0
18,130,1319,1
18,131,2879,0
18,131,3939,0
18,138,1966,0
18,144,1045,1
18,144,3204,0
18,145,2626,0
18,145,3596,0
18,146,910,0
18,146,1752,1
18,148,1782,0
18,149,1656,1
18,151,2494,0
18,153,3836,0
18,157,67,0
18,158,2414,0
18,159,2639,0
18,162,3295,1
18,164,921,1
18,169,2834,0
18,170,2115,0
18,171,1181,1
18,173,418,0
18,173,435,1
18,173,2109,1
18,178,1553,0
18,180,883,1
18,180,1313,0
18,181,2342,0
18,185,1929,1
18,189,110,1
18,193,917,0
18,196,1809,0
18,198,1947,1
18,199,2153,1
18,203,671,0
18,209,3992,1
18,211,1704,1
18,214,4058,1
18,217,393,1
18,219,525,0
18,221,3689,0
18,225,3478,1
18,228,869,1
18,228,2635,1
18,234,3839,1
18,235,909,0
18,239,3063,1
18,242,2736,0
18,242,3744,0
18,243,667,0
18,251,3318,0
18,251,3591,0
18,257,3550,0
18,258,1704,1
18,258,3222,0
18,260,2799,1
18,263,3178,1
18,265,4000,0
18,268,2780,1
18,273,589,1
18,276,1669,0
18,276,2498,1
18,280,451,0
18,280,1700,0
18,284,1111,0
18,284,2018,1
18,286,81,1
18,287,3696,0
18,290,3680,0
18,292,1786,1
18,295,619,0
18,298,1196,1
18,299,60,1
18,299,1620,1
18,300,1377,0
18,300,1452,0
18,311,964,1
18,314,1701,1
18,314,1850,1
18,316,2457,1
18,317,2859,0
18,318,421,0
18,318,859,0
18,326,899,1
18,336,2286,0
18,336,3232,1
18,341,892,0
18,342,1661,0
18,344,2860,0
18,346,269,0
18,347,1714,0
18,349,2264,1
18,350,642,0
18,351,1015,1
18,351,3241,1
18,352,149,1
18,352,3346,1
18,355,929,1
18,356,1873,1
18,356,3457,1
18,362,1944,1
18,368,3964,0
18,373,2321,1
18,373,3441,0
18,374,1483,1
18,374,2608,1
18,376,3148,1
18,379,3625,0
18,380,1083,1
18,383,3282,1
18,390,2647,1
18,391,3976,1
18,392,1404,0
18,394,2228,1
18,396,3385,1
18,399,13,0
18,399,2332,0
18,409,2517,1
18,412,3204,0
18,417,1611,1
18,418,828,1
18,424,242,0
18,426,452,0
18,426,861,0
18,428,3332,0
18,429,1109,0
18,430,411,1
18,430,1456,0
18,433,1234,1
18,433,2508,0
18,435,1035,0
18,436,2226,1
18,442,40,0
18,443,968,1
18,447,243,0
18,448,1677,1
18,451,1350,1
18,452,1095,1
18,452,1376,0
18,458,3416,0
18,459,1274,1
18,466,2583,0
18,467,1333,0
18,470,742,0
18,474,161,1
18,475,1447,1
18,476,2037,1
18,477,1402,1
18,480,3745,0
18,481,1843,0
18,483,2435,0
18,484,2979,1
18,487,3901,1
18,490,2552,0
18,491,1215,0
18,497,1681,0
18,501,1121,1
18,504,4077,0
18,506,1845,1
18,508,3708,1
18,508,3939,1
18,509,2810,1
18,510,347,1
18,514,3060,1
18,519,333,0
18,523,726,0
18,524,363,0
18,534,3643,0
18,537,1825,0
18,540,3855,1
18,542,71,0
18,544,1068,0
18,546,297,0
18,547,2709,1
18,548,480,1
18,551,1581,0
18,554,1802,0
18,562,79,1
18,563,2142,0
18,569,1518,1
18,573,1053,0
18,577,3384,1
18,578,289,1
18,582,299,1
18,584,1405,1
18,585,1039,0
18,587,1262,0
18,588,2461,1
18,591,2257,1
18,591,2506,1
18,595,2517,1
18,596,4,0
18,606,143,0
18,609,3484,0
18,612,2276,0
18,613,2057,0
18,623,1041,0
18,625,774,1
18,625,2062,0
18,630,2155,1
18,633,1525,1
18,634,185,1
18,638,3505,1
18,642,2305,0
18,649,3180,1
18,650,2480,0
18,650,2670,0
18,653,129,0
18,653,3567,0
18,657,1843,1
18,658,3898,1
18,663,879,0
18,664,3378,0
18,665,668,1
18,671,93,0
18,672,3362,1
18,673,443,0
18,674,1441,0
18,675,2322,1
18,681,3152,0
18,682,316,0
18,686,2513,1
18,697,1144,0
18,697,1364,0
18,701,3941,1
18,702,1163,0
18,703,3967,0
18,705,1825,1
18,707,1866,1
18,709,211,0
18,711,147,1
18,715,484,0
18,717,800,0
18,721,687,1
18,725,345,0
18,726,1115,1
18,727,2773,0
18,736,2271,0
18,737,920,1
18,738,2589,0
18,747,2721,0
18,748,2812,1
18,750,993,0
18,753,226,0
18,753,3225,0
18,754,2767,1
18,756,73,1
18,759,2178,1
18,762,2757,0
18,770,3534,0
18,771,2864,0
18,773,1295,1
18,775,3185,1
18,776,145,0
18,778,1053,0
18,785,2533,0
18,786,546,1
18,791,1684,1
18,794,2494,1
18,800,923,0
18,801,244,0
18,803,3099,0
18,805,1106,0
18,808,4042,1
18,809,932,1
18,809,3149,0
18,814,702,0
18,819,2358,1
18,822,3030,0
18,825,2681,0
18,829,1851,0
18,832,804,1
18,832,2530,1
18,833,2560,1
18,834,3902,1
18,835,3918,0
18,837,1691,0
18,840,876,0
18,841,928,1
18,844,1881,0
18,848,1070,0
18,848,3018,0
18,850,3465,0
18,851,659,1
18,859,3188,0
18,870,464,1
18,871,3746,0
18,875,3511,1
18,878,2085,1
18,879,3022,1
18,881,3136,1
18,885,3350,0
18,890,215,0
18,895,2551,1
18,904,3637,0
18,906,2262,1
18,908,1873,0
18,909,1700,1
18,912,1356,0
18,914,198,1
18,914,2870,0
18,923,2295,1
18,937,2268,1
18,942,659,1
18,945,1681,1
18,945,1844,0
18,946,2728,1
18,951,1239,0
18,954,894,0
18,957,1188,0
18,959,2141,0
18,960,1200,1
18,962,284,1
18,963,3198,1
18,964,1275,0
18,965,1319,0
18,968,4074,0
18,972,930,0
18,975,2761,0
18,975,2797,1
18,975,2899,1
18,977,6,1
18,977,1840,1
18,978,906,0
18,979,2336,1
18,980,1165,0
18,980,2928,1
18,983,1200,1
18,983,3624,0
18,986,1614,0
18,992,1057,0
18,992,2511,0
18,997,1036,0
18,1003,1306,0
18,1007,198,1
18,1008,2327,0
18,1016,14,1
18,1017,1342,0
18,1021,2707,0
18,1022,2593,1
18,1025,3272,1
18,1031,4058,1
18,1032,457,1
18,1041,151,1
18,1043,24,1
18,1043,804,1
18,1043,1497,0
18,1043,2069,0
18,1046,2655,1
18,1048,4050,1
18,1052,447,1
18,1052,2723,0
18,1054,3212,1
18,1056,1808,1
18,1061,456,1
18,1064,1151,1
18,1066,2795,0
18,1070,272,0
18,1071,1176,1
18,1071,2798,0
18,1072,365,0
18,1076,478,1
18,1077,1957,1
18,1078,881,0
18,1079,1243,1
18,1084,4025,1
18,1086,2483,0
18,1090,3510,0
18,1093,2993,1
18,1094,3278,1
18,1098,2849,1
18,1099,1356,1
18,1101,3980,0
18,1102,1810,0
18,1104,2504,1
18,1106,156,0
18,1108,1250,0
18,1109,616,1
18,1112,2008,1
18,1114,1733,1
18,1119,1682,1
18,1128,2153,0
18,1130,2102,0
18,1140,952,0
18,1141,1409,0
18,1142,2620,0
18,1145,3830,0
18,1152,1463,0
18,1152,3556,1
18,1153,2243,1
18,1153,2962,1
18,1154,1924,0
18,1158,2284,1
18,1162,2001,0
18,1165,2592,0
18,1168,3557,1
18,1170,486,0
18,1171,907,1
18,1175,1142,1
18,1178,3553,1
18,1182,3614,0
18,1187,180,1
18,1195,1362,0
18,1196,655,0
18,1201,652,0
18,1203,1481,0
18,1207,284,0
18,1208,2397,0
18,1209,391,0
18,1210,3942,1
18,1211,2963,1
18,1212,2581,0
18,1217,2891,0
18,1221,961,1
18,1223,545,1
18,1225,941,1
18,1228,2421,1
18,1229,4061,1
18,1232,4027,1
18,1237,2127,1
18,1239,2214,0
18,1240,2601,0
18,1245,329,0
18,1245,3693,0
18,1249,2896,0
18,1251,941,1
18,1254,711,1
18,1254,3230,1
18,1257,279,1
18,1259,2048,0
18,1260,4054,0
18,1262,2137,0
18,1262,3587,0
18,1262,4093,0
18,1264,2138,1
18,1265,2579,1
18,1270,1874,1
18,1271,3138,0
18,1272,3726,0
18,1274,3966,1
18,1275,763,0
18,1277,1250,1
18,1277,3822,0
18,1284,2431,1
18,1286,567,1
18,1287,1191,1
18,1287,2304,0
18,1289,2286,1
18,1293,2692,0
18,1293,2842,1
18,1297,1917,1
18,1303,2032,0
18,1304,3811,0
18,1306,1936,1
18,1308,2223,1
18,1314,2290,0
18,1320,3474,1
18,1323,1346,1
18,1326,2214,1
18,1332,1552,0
18,1333,2958,1
18,1336,3370,1
18,1338,2965,0
18,1349,3934,0
18,1350,2245,0
18,1351,1893,0
18,1355,1312,0
18,1355,3430,1
18,1358,271,0
18,1365,1535,0
18,1366,2650,0
18,1369,2364,0
18,1373,3403,1
18,1375,2017,1
18,1380,1769,0
18,1383,1818,1
18,1384,2523,0
18,1384,3548,0
18,1387,3478,1
18,1389,702,1
18,1390,847,1
18,1390,2203,1
18,1391,474,1
18,1395,1582,1
18,1400,2842,1
18,1402,1290,0
18,1403,1249,0
18,1409,1559,1
18,1409,1889,1
18,1410,3176,0
18,1412,1214,1
18,1413,857,1
18,1413,1172,1
18,1421,934,0
18,1424,532,1
18,1424,1173,0
18,1424,2176,0
18,1426,1743,1
18,1430,414,0
18,1434,2723,0
18,1435,3172,1
18,1439,270,0
18,1441,1717,1
18,1442,1547,0
18,1443,3812,1
18,1446,3552,1
18,1453,3921,1
18,1455,1364,1
18,1465,940,1
18,1467,4094,1
18,1468,800,0
18,1469,406,0
18,1473,855,0
18,1474,1601,0
18,1475,2583,1
18,1481,3665,0
18,1484,1897,0
18,1490,2603,0
18,1492,1273,0
18,1494,414,0
18,1494,2923,0
18,1495,721,0
18,1495,2982,0
18,1495,3018,1
18,1496,382,0
18,1499,1992,0
18,1499,2585,0
18,1500,866,1
18,1501,1546,1
18,1505,491,1
18,1505,1092,0
18,1507,94,0
18,1507,2235,0
18,1507,3893,0
18,1508,106,0
18,1509,2405,0
18,1510,2057,1
18,1511,1194,1
18,1511,3098,1
18,1513,2434,0
18,1516,2017,0
18,1516,4094,0
18,1521,2271,0
18,1523,1165,1
18,1525,2701,1
18,1529,270,1
18,1529,957,1
18,1531,259,1
18,1531,3908,1
18,1533,463,0
18,1537,41,1
18,1538,2149,0
18,1538,3708,0
18,1540,205,0
18,1544,3065,1
18,1547,3636,0
18,1555,3565,1
18,1557,1917,1
18,1560,1437,1
18,1565,1050,1
18,1565,3590,1
18,1566,1335,0
18,1567,3854,0
18,1568,3126,1
18,1571,3748,1
18,1572,3752,1
18,1573,587,0
18,1573,2122,1
18,1585,2126,1
18,1591,2947,0
18,1593,1710,1
18,1595,1376,0
18,1596,680,0
18,1597,3219,1
18,1597,3685,1
18,1599,1463,1
18,1599,1687,1
18,1607,3600,1
18,1610,1503,1
18,1614,2893,0
18,1614,3762,1
18,1621,591,0
18,1621,867,0
18,1624,2510,1
18,1626,1633,1
18,1629,1142,1
18,1629,3804,1
18,1631,2537,1
18,1635,3603,1
18,1640,3407,0
18,1644,3866,0
18,1647,1653,0
18,1649,2008,0
18,1651,799,0
18,1652,648,0
18,1669,2967,1
18,1670,2627,0
18,1671,1713,0
18,1671,3578,1
18,1672,1885,0
18,1672,3624,1
18,1677,1762,0
18,1677,2779,0
18,1677,3298,0
18,1681,1723,1
18,1682,2192,0
18,1683,3353,0
18,1685,1782,0
18,1690,1944,1
18,1693,2784,1
18,1695,3750,1
18,1700,289,0
18,1701,1889,0
18,1702,3454,0
18,1704,3325,0
18,1706,2654,1
18,1711,1283,1
18,1712,2799,0
18,1715,3893,0
18,1720,2601,0
18,1721,512,0
18,1723,2398,0
18,1725,1320,1
18,1727,3629,0
18,1733,1259,0
18,1735,1372,1
18,1745,3971,1
18,1746,2796,1
18,1747,1682,0
18,1747,2430,1
18,1749,1459,1
18,1751,3357,0
18,1755,1253,1
18,1760,467,1
18,1763,2025,1
18,1765,2438,1
18,1769,1101,0
18,1770,3300,0
18,1777,2883,0
18,1778,3952,1
18,1779,1587,0
18,1779,3422,1
18,1780,4035,0
18,1781,2240,0
18,1786,2351,1
18,1789,3656,0
18,1790,2054,0
18,1799,2844,0
18,1799,3938,1
18,1800,643,0
18,1805,204,0
18,1805,278,0
18,1812,3289,1
18,1817,843,1
18,1819,1429,1
18,1819,2911,1
18,1820,1265,1
18,1820,2486,0
18,1820,3379,1
18,1824,3805,0
18,1826,1637,1
18,1827,2715,0
18,1828,1769,0
18,1834,1169,1
18,1849,4040,1
18,1852,2015,1
18,1853,258,0
18,1854,2482,1
18,1857,1827,0
18,1858,4001,0
18,1861,729,1
18,1862,2460,0
18,1864,2774,1
18,1867,1693,0
18,1871,1416,1
18,1871,3204,0
18,1873,613,1
18,1874,667,0
18,1874,3061,1
18,1875,355,1
18,1875,2006,1
18,1880,45,1
18,1882,2767,1
18,1886,2037,1
18,1887,2304,0
18,1888,1841,1
18,1893,2411,0
18,1896,4063,1
18,1900,1105,0
18,1900,2447,0
18,1904,545,0
18,1908,459,1
18,1909,2423,1
18,1911,1856,0
18,1912,2678,0
18,1917,2704,0
18,1923,1831,0
18,1923,3012,1
18,1924,1726,1
18,1924,2303,0
18,1934,1885,0
18,1934,2658,0
18,1937,2920,1
18,1937,3950,0
18,1939,2519,1
18,1940,3803,1
18,1944,3754,1
18,1947,1688,0
18,1958,927,0
18,1959,186,1
18,1961,234,0
18,1961,375,1
18,1963,525,0
18,1964,1068,1
18,1970,1728,0
18,1971,1430,1
18,1973,2502,1
18,1977,472,1
18,1977,1562,0
18,1978,501,1
18,1982,3157,1
18,1993,3340,1
18,1996,99,0
18,1998,584,1
18,1998,1363,1
18,2003,3550,0
18,2005,2881,1
18,2007,1951,1
18,2008,357,1
18,2008,2800,0
18,2017,3575,1
18,2021,1211,0
18,2036,4068,1
18,2037,1303,1
18,2039,2856,1
18,2041,2800,1
18,2044,655,0
18,2047,2297,0
18,2049,3693,1
18,2059,2354,1
18,2061,524,1
18,2061,930,1
18,2063,1579,0
18,2065,3590,1
18,2068,3819,0
18,2072,1723,0
18,2072,1956,0
18,2074,3518,1
18,2078,2439,0
18,2079,1978,0
18,2082,1788,1
18,2083,355,0
18,2088,2652,0
18,2091,611,0
18,2091,2946,0
18,2092,3238,0
18,2097,1364,1
18,2097,2150,1
18,2098,1657,1
18,2108,3673,0
18,2110,1670,0
18,2110,2433,1
18,2111,449,0
18,2111,1299,0
18,2111,3478,0
18,2112,2158,1
18,2113,2443,0
18,2113,3631,1
18,2116,3875,0
18,2120,2272,1
18,2122,1238,1
18,2123,1252,1
18,2124,895,1
18,2127,2435,1
18,2127,3088,1
18,2128,1741,1
18,2133,266,0
18,2133,2022,0
18,2134,1849,0
18,2138,284,1
18,2153,1476,1
18,2156,3854,0
18,2163,2447,0
18,2163,3956,1
18,2164,423,1
18,2165,3827,0
18,2167,2390,1
18,2172,3145,0
18,2176,1614,1
18,2176,2578,0
18,2178,1088,1
18,2190,4043,1
18,2197,1687,1
18,2200,3356,1
18,2200,3486,1
18,2201,3008,0
18,2202,3269,1
18,2203,1973,1
18,2209,1598,0
18,2209,2305,1
18,2210,2331,0
18,2219,1089,0
18,2222,275,1
18,2222,2132,1
18,2225,1793,0
18,2229,1477,1
18,2229,3903,1
18,2231,1113,1
18,2233,3768,1
18,2240,888,1
18,2245,2900,1
18,2245,2954,1
18,2247,3681,0
18,2250,122,0
18,2250,1101,0
18,2253,307,1
18,2261,458,0
18,2261,2222,0
18,2264,2804,0
18,2269,1215,1
18,2276,1408,0
18,2278,3799,1
18,2282,1572,1
18,2283,3930,1
18,2284,2507,0
18,2285,1753,0
18,2285,3741,0
18,2288,2533,0
18,2292,2043,1
18,2294,3749,0
18,2297,79,1
18,2298,1826,1
18,2299,2641,0
18,2300,426,0
18,2303,1522,0
18,2303,1991,1
18,2304,2823,1
18,2305,1950,0
18,2309,4096,1
18,2316,3024,0
18,2317,1938,1
18,2317,2935,0
18,2319,1187,1
18,2320,66,0
18,2323,3555,1
18,2327,473,0
18,2332,1743,0
18,2337,2216,1
18,2341,3219,0
18,2343,2424,1
18,2345,1020,0
18,2345,3342,0
18,2352,139,0
18,2353,2180,0
18,2362,1002,1
18,2363,195,0
18,2368,2964,0
18,2370,611,1
18,2370,3509,1
18,2371,926,1
18,2374,348,1
18,2376,92,0
18,2376,1650,1
18,2377,857,0
18,2379,623,0
18,2380,983,0
18,2380,2230,1
18,2384,1957,1
18,2385,1841,1
18,2386,3699,0
18,2393,2488,0
18,2394,2636,1
18,2395,1617,1
18,2395,2957,0
18,2397,1481,1
18,2397,3555,1
18,2401,3453,1
18,2402,2294,1
18,2403,2112,0
18,2405,1893,0
18,2405,2342,1
18,2411,2531,0
18,2412,1167,0
18,2412,1724,1
18,2413,65,0
18,2413,1324,0
18,2416,2732,1
18,2418,1432,1
18,2421,449,1
18,2424,666,0
18,2424,2355,1
18,2425,3535,1
18,2426,2960,0
18,2429,194,0
18,2429,3545,0
18,2431,225,0
18,2436,2553,1
18,2439,2365,1
18,2445,3633,1
18,2453,1285,1
18,2458,1874,1
18,2458,3946,0
18,2459,2215,1
18,2461,2781,1
18,2463,1440,1
18,2467,605,0
18,2469,3744,1
18,2470,3810,1
18,2474,2574,1
18,2474,3332,0
18,2475,1464,1
18,2476,3881,0
18,2482,558,0
18,2485,711,1
18,2485,2432,1
18,2486,360,1
18,2486,947,1
18,2486,3992,0
18,2487,2665,0
18,2488,1265,1
18,2493,453,0
18,2498,965,1
18,2498,2410,0
18,2506,228,0
18,2510,884,1
18,2513,4086,0
18,2519,19,1
18,2519,1601,1
18,2520,205,0
18,2521,2398,1
18,2523,1350,0
18,2524,945,0
18,2525,3324,1
18,2530,1165,0
18,2533,2561,0
18,2534,1577,0
18,2536,3820,1
18,2537,3638,0
18,2545,135,1
18,2546,3596,1
18,2551,40,1
18,2552,821,0
18,2554,1324,0
18,2555,2457,0
18,2555,3108,1
18,2560,3976,0
18,2561,2550,0
18,2563,3022,1
18,2563,3617,0
18,2564,1586,1
18,2565,3262,1
18,2566,1109,0
18,2566,2868,1
18,2570,1709,0
18,2571,2349,1
18,2572,2586,0
18,2575,1078,1
18,2579,1683,1
18,2580,1372,0
18,2586,1225,0
18,2586,1227,0
18,2586,1440,0
18,2588,1237,0
18,2589,2863,1
18,2596,3406,0
18,2597,2100,1
18,2599,1899,1
18,2599,3053,0
18,2603,626,1
18,2607,1960,1
18,2610,2383,1
18,2615,1737,1
18,2621,2413,0
18,2624,3353,1
18,2633,459,0
18,2634,1613,0
18,2638,2927,0
18,2641,1098,0
18,2643,1861,0
18,2645,3565,1
18,2646,3819,0
18,2649,618,0
18,2658,1432,0
18,2658,2816,0
18,2662,896,0
18,2663,3264,0
18,2667,3850,1
18,2676,2302,1
18,2681,1794,1
18,2681,2454,1
18,2682,709,1
18,2683,3448,0
18,2685,1338,1
18,2685,3855,0
18,2687,211,1
18,2693,3278,0
18,2694,23,0
18,2694,1952,0
18,2695,3597,1
18,2698,4059,0
18,2702,1097,1
18,2702,2136,1
18,2707,3778,1
18,2711,2910,1
18,2712,1811,1
18,2715,2305,0
18,2716,4090,0
18,2718,985,0
18,2718,1864,0
18,2720,1651,0
18,2720,3342,1
18,2723,658,0
18,2723,4069,0
18,2725,1096,1
18,2728,3005,1
18,2730,3362,1
18,2730,3388,1
18,2734,1441,0
18,2736,1038,1
18,2736,1637,1
18,2738,2567,1
18,2739,1094,0
18,2740,451,1
18,2743,2953,0
18,2744,99,0
18,2749,3539,1
18,2751,797,1
18,2753,3393,1
18,2757,2021,1
18,2771,1313,1
18,2772,42,0
18,2772,1302,0
18,2777,1846,1
18,2777,3296,1
18,2778,3905,0
18,2780,427,1
18,2780,3239,0
18,2781,2106,0
18,2782,397,1
18,2786,3784,1
18,2788,114,1
18,2788,2675,0
18,2788,3295,1
18,2793,2280,0
18,2796,3405,0
18,2798,587,1
18,2798,2425,0
18,2801,1216,0
18,2803,3920,0
18,2813,4089,1
18,2820,156,1
18,2820,2956,0
18,2821,2780,1
18,2821,2827,1
18,2827,2931,1
18,2827,3067,0
18,2828,1900,0
18,2839,2693,0
18,2842,1881,0
18,2845,58,1
18,2847,3386,0
18,2850,1727,1
18,2850,1774,0
18,2850,2383,0
18,2853,869,0
18,2856,2244,1
18,2856,3589,1
18,2868,2934,1
18,2869,2067,0
18,2870,296,1
18,2870,808,1
18,2870,3433,0
18,2871,2588,1
18,2878,1439,0
18,2881,1236,1
18,2882,3713,0
18,2893,753,0
18,2895,966,0
18,2900,1887,0
18,2907,2501,1
18,2912,1026,1
18,2913,524,1
18,2916,2521,1
18,2919,852,0
18,2922,3671,1
18,2923,3708,0
18,2924,794,0
18,2924,831,0
18,2926,808,1
18,2928,221,0
18,2929,992,0
18,2931,3771,0
18,2933,3350,1
18,2934,874,1
18,2937,2636,1
18,2944,1625,0
18,2948,3141,0
18,2949,2734,1
18,2951,962,0
18,2952,2201,1
18,2953,836,1
18,2953,1568,1
18,2954,3903,0
18,2957,3878,0
18,2959,1593,1
18,2963,2353,1
18,2966,3287,1
18,2970,1513,0
18,2971,500,0
18,2971,4085,1
18,2975,3819,1
18,2976,673,0
18,2978,3757,1
18,2979,2502,0
18,2984,2230,0
18,2984,3113,0
18,2984,3278,1
18,2988,1424,1
18,2989,2769,1
18,2992,2528,0
18,2996,2529,0
18,2998,2416,0
18,3003,1875,0
18,3003,3378,0
18,3012,2750,0
18,3014,44,0
18,3014,818,1
18,3019,1314,1
18,3024,3887,0
18,3028,2352,0
18,3029,109,0
18,3032,386,1
18,3039,3373,1
18,3041,619,1
18,3042,273,0
18,3047,2250,0
18,3048,1850,0
18,3050,2314,0
18,3051,3844,1
18,3054,2957,0
18,3057,702,0
18,3064,616,0
18,3065,1791,0
18,3066,3377,0
18,3067,855,1
18,3067,1467,0
18,3072,3092,1
18,3075,373,1
18,3082,3662,1
18,3085,3634,1
18,3088,3700,1
18,3091,127,1
18,3091,986,0
18,3091,3867,0
18,3094,1774,0
18,3096,1378,1
18,3098,3189,1
18,3101,1053,0
18,3103,2280,0
18,3104,2475,1
18,3109,787,0
18,3112,3351,0
18,3113,1758,0
18,3117,2459,1
18,3121,3301,0
18,3123,1116,1
18,3124,2233,0
18,3127,83,1
18,3131,2023,1
18,3131,3077,1
18,3134,717,1
18,3139,708,0
18,3144,4016,0
18,3146,445,1
18,3156,247,0
18,3158,1438,0
18,3161,579,1
18,3163,984,0
18,3164,751,1
18,3166,2626,1
18,3167,264,0
18,3169,532,1
18,3169,3516,0
18,3170,2109,0
18,3171,3143,1
18,3172,2843,0
18,3174,2033,1
18,3177,3594,1
18,3178,3784,1
18,3180,2798,0
18,3181,3110,1
18,3183,3567,0
18,3184,2322,1
18,3186,3739,1
18,3187,2418,0
18,3188,3118,0
18,3189,190,0
18,3189,2862,0
18,3190,3540,0
18,3198,2995,0
18,3202,3811,0
18,3203,2397,0
18,3204,3680,0
18,3206,1940,1
18,3210,344,0
18,3211,3532,0
18,3216,612,1
18,3217,1763,1
18,3219,1357,0
18,3221,1202,1
18,3221,2432,1
18,3221,3996,0
18,3223,2204,0
18,3226,564,1
18,3242,1567,0
18,3245,3955,1
18,3246,2397,1
18,3247,3843,0
18,3253,1547,0
18,3260,3051,1
18,3267,824,1
18,3270,4070,1
18,3272,2526,0
18,3277,127,0
18,3279,1752,0
18,3279,2160,1
18,3281,762,0
18,3281,967,0
18,3282,2004,0
18,3287,3250,1
18,3293,1043,1
18,3293,1794,1
18,3294,1547,0
18,3300,647,0
18,3300,3083,0
18,3302,1480,0
18,3304,2434,1
18,3305,4057,0
18,3305,4070,1
18,3310,2361,0
18,3316,1136,0
18,3318,3520,1
18,3321,3898,1
18,3322,3264,1
